"","Estimate","Std. Error","Pr(>|z|)"
"V89",-0.149459778171856,0.209887449048825,0.476406023605445
"V855",-0.150210627626379,0.211250480273138,0.477050396423243
"V577",0.146938603985126,0.206770955732858,0.477310670655518
"V604",0.145455486987275,0.204713362544945,0.477374015551492
"V180",-0.147988197609844,0.208787004371659,0.478448690196341
"V552",0.144410731894009,0.204705751498034,0.480527017514136
"V792",0.144242870769278,0.204704540252658,0.481034714116084
"V275",0.147299679348866,0.209552209156406,0.482101917140629
"V387",0.143399747219515,0.205114877876224,0.484477546939791
"V720",-0.144040849555589,0.207095577224788,0.486724237469653
"V521",0.142139329025546,0.204531388649403,0.487085899712507
"V140",0.142971147655283,0.205793089997926,0.487222957356708
"V967",0.144111137956963,0.20799364101849,0.488395411042108
"V87",0.143790447006992,0.207991896586866,0.489359967874092
"V942",-0.143276684038205,0.207346459363082,0.489564690544829
"V675",0.140857444991349,0.205098421161377,0.492221524521623
"V794",-0.146710078972407,0.214745351408316,0.494492079704937
"V14",0.140000120761799,0.205093037040078,0.494848497362826
"V475",0.139574060260869,0.204672140934314,0.495277074994421
"V870",0.145159703386419,0.213617989531514,0.496802488400549
"V174",0.14210247177556,0.209525182108699,0.497637348706872
"V253",0.141456319059767,0.209522034833891,0.499587997357142
"V294",-0.139878312312514,0.207787073231869,0.500832139437157
"V582",-0.141116256151296,0.209665925995458,0.500913647225845
"V699",0.141893800141379,0.211389188936089,0.502064875585671
"V19",0.136896346561843,0.204588561100454,0.503412546079255
"V283",-0.139170118055292,0.208557318951061,0.504581080268853
"V611",0.139630371839668,0.20951339558777,0.505122996064161
"V225",-0.144522612295496,0.216975780353421,0.505361780401709
"V106",-0.141253011768102,0.212645062993736,0.506519697754648
"V328",0.136598636389245,0.205756419263921,0.50676380546255
"V84",-0.140457862642466,0.212623813401625,0.508873178709433
"V395",-0.13663460746558,0.207705465000197,0.51064823675733
"V400",0.136737029533008,0.207956459494975,0.51084198428635
"V939",0.137749368391397,0.209504889092105,0.510859766091638
"V549",0.134402397352788,0.204476849752034,0.510988778440768
"V868",-0.13602264116673,0.207164885217329,0.511443806952124
"V709",0.136481125337565,0.207955279209278,0.511630883718153
"V47",0.134090635911402,0.20505819526739,0.51316655009788
"V468",0.133790168069143,0.205056529700419,0.5141076621112
"V485",0.13471332455423,0.206704222674185,0.514581666516386
"V5",0.140749853875651,0.21619326280334,0.515022481418831
"V73",-0.13864529397879,0.214525550116403,0.51809284203171
"V333",0.137571348966804,0.213585022321101,0.519506837771175
"V377",-0.135662604301247,0.210863218791135,0.519985474728319
"V57",0.132912865677697,0.20669581890398,0.520200699630811
"V200",0.135642175680272,0.211362559482911,0.521034741196532
"V731",0.133341489326229,0.20794139933147,0.521363183571877
"V499",-0.133307152436074,0.208409337577626,0.522406035445199
"V170",0.130076345978089,0.204613918038933,0.524961531699955
"V595",-0.131148017761091,0.207046160315005,0.526456762666202
"V803",-0.132362079452849,0.209441700780108,0.527402712298805
"V402",-0.132223127992052,0.209438209541997,0.527829447302723
"V307",0.136350846239219,0.216176163017161,0.528210863460044
"V757",0.130956268741162,0.207931597322663,0.528822460018135
"V372",-0.131859181821263,0.209429075226855,0.528948086375123
"V497",0.12821238995193,0.204603701836912,0.530896760231773
"V523",-0.133611977929404,0.214391984521801,0.533144234874346
"V962",-0.130952437305733,0.210742801288318,0.534346271226062
"V246",-0.128694020378263,0.20751060015202,0.535138981587664
"V406",-0.130304950161159,0.21072643815808,0.536337590277143
"V318",0.126783365934488,0.205708921963079,0.537680636807954
"V262",-0.128637760962459,0.209348858374771,0.538907417048421
"V334",0.126215444178103,0.205706507252194,0.539499183456138
"V841",0.129529133459828,0.21134079403535,0.539947592126483
"V926",-0.127933554843238,0.209331474754418,0.541098307697328
"V113",0.125153010042857,0.205702087940547,0.542909769782772
"V434",0.124171980974094,0.204415321859086,0.54355266003144
"V710",0.124440023308039,0.205009825192283,0.543853956919225
"V187",0.124364612092812,0.205009488889953,0.544097438830854
"V889",0.122802734057066,0.204408002129132,0.547991432895508
"V666",-0.127250283277393,0.212280983617847,0.54887771820961
"V576",-0.129565971991503,0.216572581945388,0.549668744332982
"V901",-0.124878074944259,0.209256680395759,0.550661059115683
"V525",0.122106060989041,0.205690122157874,0.552752346116694
"V830",0.122007786233527,0.205689753706349,0.553071307710028
"V213",0.122278338853848,0.206653641836837,0.554047027370339
"V786",-0.122175976373633,0.206834565855929,0.554725341435871
"V245",0.122744019320987,0.207902754730954,0.554928207563225
"V940",-0.127689728632082,0.216523742355391,0.555374212081948
"V76",-0.127631418198874,0.216522230726509,0.555552043389751
"V490",-0.125984306803198,0.214194877624089,0.556414100697584
"V469",0.120453497599328,0.205684071690454,0.558128318551027
"V973",0.120380293404782,0.205683810818328,0.558367067783718
"V8",0.1257266880749,0.216143980570982,0.560782066413518
"V643",-0.121070634563475,0.209164916060062,0.562704834323892
"V629",0.122018299788858,0.211319837808107,0.563662161758058
"V866",-0.119970569858476,0.20808682933776,0.564249626517022
"V959",0.117581900966177,0.204382075663588,0.565085467595246
"V775",-0.120718181634874,0.210489548214407,0.566298398446904
"V879",-0.122734773455697,0.214112849602442,0.566492564033368
"V111",0.117836271680122,0.206639803132273,0.568508397619871
"V299",-0.11979827225957,0.21046734802702,0.569219589627424
"V116",0.121811470704955,0.216135371710037,0.573034023675153
"V763",-0.116404245495157,0.206703198052007,0.573334922386571
"V340",0.117030916417431,0.207887174242668,0.573466207327862
"V835",-0.116566369944588,0.208007653385359,0.575210300240932
"V592",0.114427370541491,0.204540479730273,0.575863988853431
"V463",-0.117704554189052,0.210417167172741,0.575897870586134
"V663",0.11480632070384,0.205665728287884,0.576695500415719
"V159",-0.115041610622679,0.20641010032174,0.577291824134245
"V683",-0.117465152013873,0.212039335864385,0.579593821996431
"V404",-0.116350668453027,0.210384974818642,0.580238096880868
"V321",0.113323701678535,0.205661510515707,0.581619643939183
"V127",0.112170725485207,0.204532200118361,0.5833995986481
"V181",-0.112732419913359,0.206352028994162,0.584852054288236
"V408",0.113044896480214,0.207878483317876,0.586577197742285
"V922",0.112833285597915,0.207878072010104,0.587277225082673
"V882",-0.114896693683089,0.21197765106461,0.587802884701815
"V148",0.110778755810802,0.204527383465664,0.588071436197892
"V72",-0.11474710947917,0.211974080980454,0.588282811260707
"V999",-0.112017145843525,0.207124099474524,0.588630689789129
"V876",-0.113539951190897,0.210318786295339,0.589302599088168
"V938",-0.115406445581584,0.213932127980036,0.589573940633061
"V760",-0.112628152771193,0.208967135288312,0.589903804293023
"V924",0.116397663134814,0.216126351921298,0.590188402342658
"V601",-0.1119669729982,0.208951977644647,0.592062038368675
"V310",0.116824376994602,0.2191449821816,0.593970085667707
"V302",0.109202026396764,0.204955000020684,0.59416527013051
"V120",-0.110337779727549,0.207866103751203,0.595549205418742
"V814",-0.110730910690695,0.208923770068778,0.596107574948092
"V556",-0.110404372885363,0.208916346453536,0.597178639926687
"V172",-0.10968878290633,0.207851601722697,0.597689229024382
"V890",0.109682549731454,0.207872545196023,0.597746953824164
"V819",0.109454310026404,0.207872188313166,0.598508763750262
"V734",-0.109313352404279,0.207843233903921,0.598928953097948
"V569",-0.10985071682598,0.208903786343547,0.598996885814863
"V667",-0.109992140215774,0.210236482029231,0.600846954037573
"V661",-0.107851888115102,0.206248522800215,0.601028540693248
"V718",-0.108400527266992,0.207822953413035,0.601948612773534
"V913",0.109140753024865,0.209424713972009,0.602265397537223
"V102",-0.108736524981725,0.208878612584071,0.602664398979921
"V280",0.108915622007121,0.209424449242427,0.603013959397195
"V780",0.107033513805022,0.20661544222918,0.604435594900275
"V342",0.108762729867695,0.211298418457853,0.606738085050838
"V42",-0.106769680582813,0.207786950132715,0.607362398489683
"V798",0.104703710044397,0.204409012966303,0.608492509706227
"V723",0.104751165425045,0.205642001162188,0.610481656809226
"V961",0.104138141871039,0.205640924713728,0.612570490138911
"V65",-0.10550562918804,0.208806389411495,0.613362400772026
"V247",-0.106584585329831,0.211783004351476,0.614772620898795
"V483",-0.106464236914929,0.211780242036459,0.615167542290666
"V83",0.106192865617854,0.211296565478344,0.615261464890944
"V1000",-0.103465776033896,0.206157823749587,0.61575436599688
"V561",-0.108237662204691,0.216040310426873,0.616366345031024
"V944",-0.105097610718641,0.210125212175304,0.61695778164136
"V526",-0.105618598182062,0.211760877422487,0.617945998005805
"V712",0.101330822029413,0.204937018906152,0.620989398443657
"V588",0.101271799712846,0.204936910682813,0.621192580366439
"V923",-0.101635325267824,0.206899103334206,0.623262830113439
"V118",-0.103186183343064,0.210082475900707,0.623306304042549
"V440",0.100334793483771,0.204935245645269,0.624422166481873
"V297",-0.100903829830168,0.206883702933737,0.625739587862066
"V774",0.100546396610236,0.206607143480893,0.626502849660925
"V571",0.0989244652411175,0.20449534590158,0.62856385329202
"V614",0.0987022869213934,0.20438889152449,0.629156697426261
"V183",0.100332120190462,0.207862733487925,0.629319768407964
"V989",0.0996525889544661,0.206606372399919,0.62957106687814
"V481",-0.0995544196654484,0.206855449873143,0.630320846170742
"V99",-0.0997344884313847,0.207635016199717,0.630988784493173
"V37",-0.102819796457104,0.215913119359114,0.633925403172503
"V160",0.0978909893537315,0.205632380396263,0.634039814854399
"V422",0.0977420390368167,0.205632230593722,0.634555692551159
"V672",0.098546456093636,0.207861980834164,0.635431717001447
"V285",-0.0998873593688047,0.211631714580947,0.636936265715849
"V838",0.0977728035704305,0.207861766368901,0.638087722842888
"V374",-0.0965868485271286,0.2060232419247,0.639201660807197
"V741",-0.0965230056489385,0.20602197049917,0.639421128255947
"V417",0.0955620165074018,0.204307312145777,0.639972932819826
"V593",0.0954216192880966,0.204928149124085,0.641477133236753
"V9",0.095335595951491,0.204928049322257,0.641777520686458
"V845",0.0949159906558755,0.204488150125574,0.642530416291111
"V787",-0.0990382954073996,0.213549871101155,0.642811627552727
"V295",0.0965158793794128,0.209418699509284,0.644888164778485
"V221",0.0944159692556477,0.204927034976202,0.644992551271418
"V381",0.0959391795777253,0.208675984397813,0.645694314546959
"V707",-0.0953908311890816,0.207543950366392,0.645790797169109
"V599",-0.0980775056995394,0.213528352959979,0.646005522076853
"V554",0.0947005288730363,0.206603734153219,0.646688117837521
"V226",-0.0952575650667052,0.208584936790896,0.647897635159604
"V355",-0.0946003640851901,0.207527603276056,0.648501637007157
"V848",-0.0950437819127529,0.20990494320374,0.650696799528809
"V411",-0.0924772311602299,0.20594234126995,0.653399711523552
"V702",-0.0931617746835987,0.207498030881465,0.653448487361496
"V368",-0.0945852647736876,0.211515452403895,0.654745835320529
"V256",-0.0920842516348265,0.208518719679458,0.658770405712833
"V544",-0.0914650612087077,0.207463447809837,0.659304841573387
"V990",-0.0923273590439666,0.20984734491254,0.659955996035728
"V129",0.0927445012146883,0.211299047733065,0.660715652637918
"V711",0.0909360217726898,0.207862804382317,0.661762572428815
"V921",0.0888164380908704,0.204295600845914,0.663747718910041
"V920",0.0887305363082397,0.205627839509631,0.666097345198852
"V214",0.0882744789642633,0.204922726404057,0.66663591270593
"V314",0.0876926765732822,0.205627924067339,0.669770591298186
"V992",0.0907935121798779,0.213526181703902,0.670683443221812
"V439",-0.0895498463628796,0.211407914188984,0.671866340066111
"V872",-0.0871176983687593,0.20609311339067,0.672506581056884
"V971",0.0866107299305277,0.204922297489822,0.672549498036434
"V519",-0.0899596845053199,0.213350622303917,0.673279154753707
"V100",-0.0908894028835957,0.215644520460698,0.673406134675138
"V768",-0.0929887029251583,0.221385725183616,0.674463350727041
"V479",0.0852165911429499,0.204478345371711,0.676860416883763
"V157",0.0850881588572284,0.204291380709691,0.677041306796146
"V235",-0.0872690391251114,0.209742264029813,0.677353285779251
"V733",0.0850305621273508,0.206606562291877,0.680663497358929
"V222",0.0845718407919399,0.205628912840198,0.680864446551227
"V756",0.0854742033544925,0.209428179165581,0.683177252582971
"V910",0.0850013925251472,0.209428892124789,0.684836409459336
"V729",0.083798216125642,0.206607680922049,0.685043142044988
"V424",-0.0841984640350697,0.208358998332723,0.686137092872744
"V97",0.0823575757051928,0.20428930733745,0.68684385192261
"V394",0.0851684218451911,0.211309449890902,0.68691092670986
"V339",0.08347215099252,0.20786995453405,0.688008255079806
"V212",0.0825112239915342,0.205630169941948,0.688228488132215
"V329",0.0823142957245157,0.205630315239196,0.688933846953639
"V952",0.0824612947440336,0.206609088310079,0.689806656972185
"V270",-0.0859376812557203,0.215537682400873,0.690104669801714
"V40",-0.0818315986650934,0.205742678782359,0.690823620495316
"V597",-0.0816840541367918,0.205991724974638,0.691706363393288
"V655",-0.0824543502907654,0.208324603502727,0.69225444591605
"V167",0.0805181458232694,0.204288395587906,0.693477978358733
"V765",-0.0811707504054098,0.205982222790263,0.693531739529316
"V319",0.0832387811164352,0.211313135973103,0.693646006640677
"V471",-0.0825341622917193,0.20964646806991,0.693815404573596
"V892",-0.0813243976421613,0.207279390134049,0.694805580465118
"V74",-0.0822479989781603,0.209640757972109,0.694815667288176
"V739",-0.0808703756781859,0.206485144601966,0.695315160863176
"V370",-0.0810814397459006,0.208297766373376,0.697085771590732
"V537",0.0800782393998719,0.206612097203684,0.698328581502186
"V489",-0.0799938513101353,0.20723803443071,0.699496775944663
"V311",-0.0799290531583392,0.20723680271404,0.699726660328476
"V344",-0.0792317875834847,0.205946596888182,0.700444829600379
"V927",0.0802336251789462,0.209437490442855,0.701652265864771
"V208",-0.0801562217666787,0.209599294211525,0.702145400763331
"V173",-0.0781563331257508,0.206434599855094,0.704984225558427
"V844",0.0772572609979689,0.204287738740706,0.705297885528262
"V64",0.0787365286505459,0.209440719186616,0.706963686573318
"V722",-0.0787850500082866,0.209572377559506,0.706967141457478
"V788",0.0791306716104446,0.211322385027348,0.708066013414176
"V831",0.0763438333015173,0.204287774713574,0.708622091457936
"V645",0.0766351184889008,0.205636393891894,0.709391882265317
"V171",-0.0760977977673586,0.205638940427514,0.711341221845614
"V802",-0.0759775398771787,0.20716257416022,0.713803109208872
"V480",-0.0753758168818304,0.206383672280571,0.714945844392511
"V362",-0.0751713423539856,0.205873364185149,0.715011464069058
"V177",0.0753674239030617,0.206619930774085,0.715287899896628
"V353",-0.0750917579533274,0.205881576293813,0.715310893120342
"V176",-0.0768061798363038,0.211148294066435,0.716041208682992
"V455",-0.0767510799347632,0.211147210613378,0.716234706512526
"V767",-0.0744423181125491,0.206366768573431,0.718302622939269
"V746",-0.0746873499393222,0.207138714893912,0.718423288831441
"V566",-0.0748344580156635,0.208178294748031,0.71924133785815
"V806",0.0731735594205617,0.20428864643018,0.720203294558715
"V149",-0.0735583536033148,0.20584478880113,0.720830827315594
"V206",0.074570480393707,0.209451034110265,0.721819426016266
"V493",-0.073150048327512,0.205587575392807,0.721983103249814
"V735",0.0744435809339078,0.209451379018124,0.722273638204716
"V25",-0.0732876345470402,0.207113040024726,0.723448819967339
"V423",0.0714682303870341,0.204482891767704,0.726708612530716
"V622",-0.0722682417098436,0.207094478846202,0.727117337055361
"V849",-0.0724939819799868,0.208134650047962,0.727612428330325
"V747",0.0709065326086469,0.204483537373253,0.7287722870534
"V908",0.0709295196108611,0.204933717522744,0.729260376129859
"V152",0.0757148984906313,0.219187244360799,0.729767530551788
"V680",0.0710332840224936,0.205645965595766,0.72978209926208
"V337",0.0716495280702641,0.207894131322493,0.730361794783864
"V488",0.0700614002718618,0.206631752750125,0.734561475064814
"V911",-0.0704021787234774,0.208096157764382,0.735125360860873
"V201",-0.0708385247405343,0.209420489217315,0.735167443964843
"V752",-0.0711697740918511,0.21103920772366,0.735939873160146
"V977",0.0689244765310538,0.207901937766993,0.740248735544506
"V668",-0.0698117153358769,0.21101345104665,0.74076525483717
"V985",0.0682446208624079,0.206636530595652,0.741200441881266
"V184",0.0670354463384712,0.204293630181299,0.742811234751938
"V749",0.0682669258003614,0.209470361562556,0.744498083368479
"V873",-0.0669313490124765,0.205747625245673,0.744947974764528
"V594",0.0674795901634162,0.207906416367472,0.745508703201539
"V528",0.0677820015513912,0.209472033934752,0.746252269418925
"V336",0.0658337807547835,0.204491002966297,0.747498344815168
"V618",0.067412485677578,0.209473326087913,0.747589858021554
"V978",0.0662493192928758,0.206642206970417,0.74851416942709
"V354",0.0662245053563507,0.20664228039023,0.748605269234461
"V158",0.0656855130854566,0.205658416123885,0.749429791732112
"V136",0.0652372825385095,0.204492074279415,0.74971052724446
"V677",-0.0663482930456614,0.208022945412489,0.749766708025594
"V517",-0.06551822552571,0.205465167611598,0.749819382609726
"V988",0.0652423893078906,0.204944767137071,0.75022603847689
"V651",-0.0654910381731281,0.20620963782904,0.75079257848719
"V265",-0.0656049421032651,0.208009718987092,0.752462796338582
"V29",0.065630285819212,0.209479774332883,0.754051761847791
"V871",-0.0645031758796337,0.206192847436236,0.754410310340405
"V20",-0.0642756161945513,0.206952966136742,0.756119331049239
"V98",0.0634411240893864,0.204355465740084,0.75622260977453
"V166",-0.0637845498611842,0.205677917768784,0.75647076110659
"V560",0.0632931972146435,0.204495848380531,0.756934769913298
"V897",-0.0652166092860108,0.21092781996218,0.757177589459016
"V937",-0.0663449394561316,0.215141727229144,0.757794847941467
"V458",-0.0637207518701234,0.206943406714231,0.758147847082502
"V290",-0.0633757886610009,0.206173819379186,0.758546471199397
"V276",0.0629985446491048,0.205665893137541,0.759364832051095
"V533",0.0624514757365045,0.204497616557839,0.760069328448758
"V727",-0.0628484545763618,0.209274835451984,0.763936592465693
"V33",0.0618656524585362,0.206656255096099,0.76466155446428
"V386",0.0615832114494583,0.206657234545915,0.765705543706446
"V957",-0.0610228702574118,0.206134566355462,0.76720400492894
"V679",-0.0604954591532957,0.205624188505819,0.76860202280164
"V796",-0.0617799731254833,0.210865310602368,0.769535066722877
"V228",-0.0606031276388556,0.206890334430187,0.769580305370453
"V888",-0.0605830146396299,0.206889995565355,0.769654249334992
"V155",-0.0604215028962162,0.207919199840135,0.771356585299525
"V358",-0.059883649383261,0.206115784402216,0.771407721135732
"V141",0.0597475006591635,0.205676031728648,0.771438907453189
"V257",-0.0605071568488566,0.209233498966956,0.772439929012817
"V218",-0.059542685784052,0.207904149528738,0.774575688984292
"V754",-0.0595826769650519,0.209217344767667,0.775806244846946
"V625",0.0585506797201467,0.205680065165645,0.77589796165793
"V507",0.058110020663647,0.204963820987361,0.776783195621692
"V524",-0.0584183746993764,0.206091841194989,0.776825796905544
"V912",0.0581521401167632,0.206669851310092,0.778421266909377
"V837",-0.0589823975954026,0.210815394611806,0.779644599067382
"V617",0.0564051012146144,0.204312543112345,0.782492281784877
"V824",0.058310918278021,0.21139857418862,0.782675553734868
"V494",0.057162764568168,0.207945229479645,0.783398162225444
"V501",0.0574497918554847,0.209513964521691,0.783927030088527
"V795",-0.0562293088398832,0.205320839884868,0.784191674541143
"V770",0.0570079330711384,0.209516025886101,0.785550185001691
"V810",-0.0576746594031132,0.212716150558681,0.786287688100205
"V10",0.056575739899559,0.209518063435744,0.787138726286531
"V605",-0.0560348593075299,0.20784493283602,0.787468498554968
"V701",0.0567061968045587,0.211406478352575,0.788519964524406
"V114",-0.0586677929747424,0.220676303538718,0.790351251907104
"V413",-0.0547131767687645,0.20603237276544,0.790581011576772
"V109",-0.0550353874863422,0.207828311447383,0.791154452757723
"V35",0.0545732727812762,0.207956853518868,0.792993075970825
"V589",0.0543565878853852,0.207957860436328,0.793797393732519
"V725",-0.0535500607561537,0.20551474993703,0.794427570845015
"V255",-0.053229857142136,0.206008997928793,0.796108959535021
"V195",-0.053632953392352,0.209115655138817,0.797584023992489
"V373",0.0530055660928135,0.207964257766376,0.798817135543147
"V21",0.0528461102985596,0.20796502637729,0.799410141725053
"V694",0.0518388518480692,0.205705686582596,0.801037235508243
"V178",-0.0518032279217166,0.206746391509045,0.802151123972139
"V192",-0.0513586416430278,0.206739349086105,0.803807767261918
"V510",-0.0505645497993678,0.205967618342392,0.806071189484861
"V790",0.051680970832109,0.211433110580821,0.806896433904839
"V241",0.0514299904885103,0.211434515420958,0.807817067445061
"V304",-0.0502338538862293,0.207750013810903,0.808935509866174
"V139",-0.0497277839984286,0.205954792104315,0.809206366471938
"V606",0.0509610359722655,0.211437159399395,0.809537959458829
"V930",0.0496175980551299,0.206706992143683,0.810300553821373
"V309",-0.0491124566807015,0.205482143950944,0.811097189097687
"V278",0.0492516327006637,0.207983112082321,0.812807356812068
"V496",-0.0487659064930393,0.207726589516649,0.814394969417027
"V338",0.0479417591343268,0.205000980091928,0.815092796767746
"V457",-0.0479518087677743,0.205188893222763,0.815221049404804
"V598",0.0476507324369738,0.204541948154511,0.815790036179767
"V445",0.0481260080410796,0.206714326247425,0.815905770224498
"V484",0.0476799692188829,0.205002091881902,0.816085351792606
"V391",0.0499712717986567,0.216287996009083,0.817283392288328
"V620",0.0504182590895733,0.219309763175846,0.818173216130926
"V954",0.0489733964805551,0.213683789954841,0.818724122815997
"V700",-0.0470401311738079,0.205914127594889,0.819300013665237
"V635",-0.0474832444392009,0.20901468882526,0.820286429658953
"V78",-0.0462558192186582,0.205405692249723,0.821829531832268
"V428",0.0471420527586988,0.209567779242026,0.822018985199368
"V986",0.0454750456388877,0.20469659256069,0.824190659995839
"V704",0.0447813172041797,0.204348140475948,0.826539217248586
"V44",-0.0452914179150029,0.20767210460336,0.827358206032507
"V2",-0.0466689096094346,0.214787222096236,0.827990352934933
"V232",0.0446668488079372,0.20573869423892,0.82812670838553
"V498",-0.0444049068093245,0.20663207837511,0.829846518111003
"V154",-0.0440171652439844,0.20514623679854,0.830106625143046
"V123",0.0439547196593685,0.205742289012701,0.830828042649942
"V935",0.0455997821452653,0.213705142742864,0.831032846123508
"V616",-0.0436631123366387,0.205368379971927,0.831632154395359
"V11",0.0433457146422633,0.204353617790175,0.832020192271126
"V264",0.044342825606718,0.209584459098843,0.832438638449753
"V142",0.0432767079103475,0.206739902879436,0.834191222761527
"V686",0.0426842549413653,0.204562436791437,0.834712687746777
"V529",-0.0418659660226187,0.206594261319008,0.839409972395047
"V764",0.0417388022597661,0.206748567704232,0.840009019963819
"V306",-0.0419659515701611,0.20892769150918,0.840805293040295
"V984",-0.0408621565611902,0.205823736188731,0.842630528452569
"V282",0.0409032210905419,0.208030728431226,0.844124093506041
"V77",0.0401656397076905,0.205762379812657,0.845233247299058
"V610",0.0398490499126597,0.204367952800571,0.845403293720712
"V646",-0.0403541206777818,0.207596999107289,0.845873008529861
"V403",-0.040886467150448,0.210513559457873,0.84600167572104
"V740",0.0386479525552151,0.205045216433016,0.850496454180518
"V670",0.0387811668414212,0.208044081928331,0.85212449658842
"V914",0.0379565655943239,0.205048899231281,0.853142896537701
"V684",-0.0396011520761408,0.214670460294384,0.853641499391925
"V839",0.0386486419673309,0.209621110992836,0.85372021764413
"V909",0.037842287260004,0.205775501319562,0.854091246906545
"V86",-0.037136233491837,0.205771299091974,0.856780982839033
"V327",0.0375173274831486,0.208052275609659,0.856896294915231
"V703",0.0368305847930106,0.205055013129728,0.857456249890123
"V960",0.0367709224704022,0.205781757495472,0.858181960301734
"V818",0.0373857725188476,0.211524449692133,0.859709124432302
"V570",-0.0361274723845816,0.205026801507658,0.860130115531955
"V797",0.0357565008007443,0.205787800679837,0.86205861649029
"V738",0.0361823746643338,0.213771565647693,0.865594346922319
"V857",-0.0345859007415215,0.205243752640371,0.866181019537626
"V274",-0.0343837783692639,0.206487017379333,0.867749421065706
"V39",0.0339567135607579,0.204605271406476,0.868186803046723
"V654",0.0337026589734342,0.205800391922422,0.869917072121532
"V3",0.0346386713098644,0.211544641661281,0.869934518258548
"V420",-0.033350707062739,0.204991055835518,0.870759785331635
"V348",0.0337833733404187,0.208077532930305,0.871022727379441
"V832",0.0335958343826618,0.208078842840338,0.871733291836835
"V46",-0.0331324740436596,0.205716695539543,0.872047127966076
"V641",0.0333435282391868,0.208080611371595,0.872689404921638
"V151",0.0328514950698588,0.205805749705307,0.873177432593357
"V115",0.032884852330519,0.206803634861197,0.873657161312514
"V249",-0.0326763928734358,0.207485617320384,0.874860652004904
"V28",0.0311641567919156,0.205087965378441,0.879222370456096
"V168",0.030880404142765,0.206817327129469,0.881307082841319
"V252",-0.0308211701767134,0.20745969204992,0.881897192801046
"V82",0.0303397234442882,0.20509306341,0.882396832392218
"V223",-0.0303392035890462,0.20643165990063,0.883155919408838
"V110",-0.0301609130140615,0.206429261907479,0.883836336021494
"V916",-0.0295753975830228,0.204943871855259,0.885255884629866
"V869",0.0298677903029989,0.208105702907465,0.885877772131538
"V345",-0.0292037305949062,0.207437403767542,0.888041104530172
"V393",-0.0288758558960575,0.206412083532262,0.888743574003148
"V550",-0.0294694965844654,0.212256891621672,0.889577516319923
"V516",-0.0286392159620141,0.207429693673924,0.890187388242155
"V759",0.0279901205025306,0.205108015717226,0.891453479120985
"V433",0.028711067563439,0.211591108398345,0.892065344396115
"V815",-0.0284491852329974,0.212241944418642,0.893369919813361
"V292",-0.0274025590257339,0.204936365975412,0.893629900332637
"V665",0.0270402687564044,0.20443249808035,0.894770804120188
"V585",0.0273958302691595,0.209704269354294,0.896059855047312
"V542",-0.0269840657664715,0.207407293328722,0.896485872409547
"V564",-0.0268250804040613,0.206385053177856,0.896585504017319
"V260",-0.0254974407516098,0.205128339023084,0.901077792804458
"V443",0.0255147227620753,0.209719559828315,0.903167382663927
"V771",-0.0250165295227799,0.206361607337313,0.903511503939347
"V929",0.0244610392886811,0.204487146646275,0.904783064667644
"V216",-0.0241997690444102,0.208670629630615,0.907675421055886
"V979",-0.0241719133421187,0.208670254264228,0.907781053487552
"V758",0.0229140228673748,0.204457315631432,0.91076599801228
"V88",-0.0223805390428067,0.205090918434459,0.913103374903494
"V785",0.0225312690706094,0.209744626280566,0.914453892531095
"V743",-0.0221440806167601,0.20632512434838,0.914530242070712
"V847",0.0222300579311039,0.20816561066581,0.914955381369183
"V997",0.0222004938603938,0.213888683891608,0.91733233901961
"V883",-0.0208347200643681,0.205560283330038,0.919268048860406
"V101",0.0207891244199215,0.206893129908195,0.919961331154713
"V650",0.020534567521316,0.205892437751399,0.920555155590144
"V492",-0.0202461771591726,0.204834278451316,0.921263924432187
"V188",0.019757805498884,0.204514996847617,0.923037622817033
"V662",0.0205254031801595,0.216520462834963,0.924476389451999
"V312",0.0196080303109322,0.208187688315284,0.924962685076783
"V460",0.0195621602548023,0.211670594771431,0.926365986639445
"V823",-0.0189778965395721,0.208601779184953,0.927511123807095
"V429",-0.0192338220081208,0.214365332034437,0.928506147116099
"V75",-0.0186948691744983,0.210193277010884,0.929128538761461
"V236",0.0183205833894343,0.211682107823298,0.931031099910943
"V965",-0.0176660157973167,0.205522747440124,0.931500998097237
"V266",0.0174633782727278,0.204493104016365,0.931944686985851
"V477",-0.0176653645167602,0.208584953052844,0.932506684330884
"V508",0.0175878710965746,0.211688983607675,0.933785110164628
"V58",0.0171054832619481,0.209792776163408,0.935016380649157
"V608",0.0166701779798884,0.204715797355605,0.935099329053283
"V676",0.0171619017323888,0.211693008681015,0.935386473310095
"V690",-0.0166338265286536,0.206257733684875,0.935723616259307
"V896",-0.0167903642764922,0.208573842974011,0.935838948333194
"V286",0.0163728494582696,0.206929908064473,0.936935041879641
"V239",-0.0161896735566859,0.206252450310405,0.937434741358052
"V203",-0.0159958319843345,0.20478765708226,0.937741065028125
"V320",-0.0161477347100437,0.208565737920956,0.938287236639538
"V638",0.0153465213854755,0.209809095453567,0.941690599596465
"V933",0.014368929522874,0.204733083849632,0.944047431573284
"V258",-0.014409866157437,0.206231501331596,0.944295312873006
"V330",-0.0142186000958567,0.206229271257559,0.945032924188962
"V514",-0.0138977310641069,0.205479585595472,0.946075731050762
"V613",-0.0139933223301345,0.21013248870287,0.946905834083563
"V22",-0.0122836126750672,0.20620694155837,0.952498633245068
"V179",-0.0122174889037062,0.205460857432615,0.952582676258573
