"","Estimate","Std. Error","Pr(>|z|)"
"V418",0.153098434672701,0.211455049369824,0.469051279647723
"V46",0.152439358016362,0.210671455194534,0.469318649198968
"V430",0.152966948686472,0.212224145691027,0.471044798511627
"V684",-0.150865544224065,0.209442776729213,0.471328806711352
"V877",0.15237126753619,0.212257447163832,0.472843216945799
"V968",0.150275803812341,0.210586720474424,0.475471267674812
"V830",0.15041581551387,0.21084284460293,0.475596717550261
"V488",-0.145716905179417,0.204951052251662,0.477094192331256
"V106",0.151569684168306,0.213221030323196,0.477172789995612
"V947",-0.145229344987092,0.205628812379126,0.48002059781434
"V268",0.149230221811831,0.211308389954117,0.480051303281369
"V360",0.14969775447845,0.212102205321818,0.480324199057336
"V72",-0.14570982606708,0.206596445439972,0.480631531921821
"V864",-0.14351193969494,0.204586492079204,0.483007758829631
"V224",0.14748299252773,0.210482620539039,0.483496720098231
"V742",0.147957682935166,0.212074362237091,0.485384293866893
"V635",0.147740014612679,0.212029604789751,0.485934501812241
"V95",0.146564088258731,0.210446485292887,0.486151124602783
"V436",0.146460157074588,0.21069142012806,0.48696720260487
"V353",0.14738028773628,0.21205059174712,0.487040151024634
"V454",-0.14225387609243,0.205003880713811,0.487739773999519
"V595",0.145769991481953,0.210415329382051,0.488452220199919
"V460",0.148218163391194,0.214436174097027,0.489440215934663
"V152",-0.146409216376908,0.213764306245131,0.493400994625512
"V12",-0.140874216927614,0.2066195420841,0.495362323343034
"V17",0.143116801080477,0.210564571128011,0.496706280166948
"V126",0.142593152035764,0.21028955429429,0.497720937545496
"V113",0.142747212497434,0.210550612950018,0.4977900720503
"V23",0.14339154273859,0.21186948640965,0.498538026632709
"V851",-0.140062732258144,0.207907499826759,0.500515979443005
"V115",-0.138070886194514,0.204967998219854,0.500551869670367
"V879",-0.140012608887956,0.207907825049248,0.50066996803336
"V186",-0.137614980432533,0.204573413783434,0.50114300445746
"V144",-0.137404966578845,0.204563655354391,0.501776073221515
"V243",0.1449598009162,0.215962268644654,0.502075650032708
"V470",-0.136883849707534,0.204971466504245,0.504249105913893
"V493",-0.13633230188691,0.204982152935314,0.505990678245503
"V203",-0.135658761538238,0.20498009820269,0.508090236218723
"V272",-0.139556779243727,0.211483048540778,0.509320688307705
"V508",0.141243824138186,0.214188560378891,0.509615301651537
"V81",0.139025999722703,0.210927813931307,0.509820969310618
"V298",0.138901645051781,0.210923232955337,0.510190413438359
"V151",-0.134650208562935,0.204568350821758,0.510399197561566
"V149",-0.134515037885744,0.204569059417336,0.510825280913254
"V447",0.139833617547162,0.212796016428642,0.511100438679924
"V161",0.137946754354514,0.210111952467838,0.511477189329922
"V679",-0.134146477543666,0.204568656899124,0.511983165122992
"V212",-0.13405011860632,0.204569540711858,0.512288156089054
"V615",0.137798565140079,0.210882658206233,0.513474489331788
"V319",0.139860294273668,0.214139876475652,0.513675132087397
"V227",0.137607822300496,0.210875653121952,0.514043630998946
"V614",0.137466878766602,0.210866299816934,0.514456084505407
"V441",-0.132833036086317,0.204984986091422,0.516976225674658
"V725",-0.132093582638362,0.20456686193022,0.518458588843776
"V33",0.135585423045531,0.21080158057515,0.520100961483787
"V844",0.135113315658808,0.210258721486181,0.520480407204493
"V336",0.134111690978024,0.209965618559472,0.522997503906251
"V146",-0.130844218265049,0.204967881343667,0.523236436868256
"V14",0.13389180686715,0.209960096313937,0.523668199617486
"V231",-0.133566496669975,0.209569747630332,0.523905534036818
"V891",0.134810116932663,0.211543629131215,0.523949886276593
"V53",0.133929691783213,0.210221429899028,0.524067086290125
"V184",0.133551984806004,0.21019865269363,0.525193126075506
"V837",0.134722043158999,0.212614327059973,0.526312409847184
"V484",-0.129500257956874,0.204437456017337,0.526441893491722
"V13",0.133036505940298,0.210178882302446,0.526754542668688
"V11",0.133011783952229,0.210177934897854,0.526829495478736
"V770",0.134506606711362,0.212606715496294,0.526959253605365
"V857",0.132431112023412,0.209901992716767,0.52809362287822
"V461",0.132203178808249,0.209893386841227,0.528787026667559
"V173",-0.128710421683733,0.204438547991832,0.528969410236466
"V543",-0.128902520056519,0.205000582452747,0.529485896680155
"V784",0.132071828729134,0.210141965872102,0.529683916102442
"V122",-0.131489912142964,0.20958756596116,0.530413723481323
"V139",-0.128020440502658,0.204439589604322,0.531182581924922
"V204",-0.128654868051665,0.205701523089313,0.531679421599448
"V509",-0.127551980943863,0.205006502187376,0.533820194833021
"V683",0.131963232237473,0.212517138693518,0.534630308043173
"V905",0.131672168801171,0.212506920859316,0.535512240078159
"V299",0.130732050631925,0.211412396617924,0.536328454405917
"V662",-0.130372685226638,0.211567865482125,0.53774828479631
"V816",0.129505249930775,0.210581108667822,0.538561406301542
"V758",-0.125954682166418,0.204959897515982,0.538862975161374
"V55",-0.125888131613638,0.204959819508636,0.539077336979782
"V935",0.131671245900278,0.215505419180097,0.541207460606362
"V849",0.127350673913893,0.210503787590652,0.545191993703584
"V117",-0.124003660623477,0.205729349744581,0.546674059399601
"V832",-0.123738037567378,0.205731035879115,0.54753672493536
"V728",0.127041940003882,0.211281730537548,0.547645751252922
"V598",0.125008248028341,0.209624646739497,0.550945927991856
"V985",0.125256382525608,0.210429036875774,0.551681142094463
"V514",-0.121677708902021,0.204452983362531,0.551751330007381
"V988",0.124554493502375,0.209615124240922,0.552374566777623
"V559",-0.121432219632399,0.204569675698319,0.552780792479968
"V711",-0.121352296305409,0.205746648007324,0.555315215991863
"V77",0.123644090782928,0.209846852401826,0.555719684578467
"V101",-0.12047663451197,0.205042172372417,0.556820935130853
"V424",-0.120131311931888,0.205044112568909,0.557955937837958
"V612",-0.120012628046693,0.204956166961877,0.558176171297753
"V36",-0.119336187504366,0.204459661794061,0.559444932723125
"V847",0.123120205381121,0.211144151567439,0.559819446264007
"V934",0.122578412648652,0.210294067131678,0.559967020404263
"V783",0.12288187120705,0.211135833560715,0.560564077393374
"V663",-0.118812814865734,0.20461960807828,0.561474918828115
"V138",-0.119166749262898,0.205613389042199,0.562206605652401
"V848",-0.119182724735519,0.20576157439149,0.562435800749746
"V187",-0.117197802255952,0.204466573931889,0.566517356614237
"V582",0.120475009817263,0.210259890241419,0.566657276450027
"V157",0.120009057329625,0.209689496684945,0.567106609149675
"V845",-0.116974398078568,0.204576848993954,0.56746623476407
"V972",0.119587546014354,0.209425943322886,0.567982383337186
"V974",0.119087286900592,0.209407770453526,0.569569186991327
"V550",-0.11831324397313,0.208080399672983,0.569631771945671
"V318",0.118956069949125,0.209679547581351,0.570494623947791
"V666",-0.116956169520347,0.206782985121239,0.57166667110585
"V661",0.118642020867264,0.210147390753964,0.572369161622042
"V591",-0.115162663209424,0.204473871190759,0.573288783470773
"V432",0.117723777246563,0.209368482804717,0.573925045510175
"V361",-0.115151508326347,0.204957963585779,0.574231931150662
"V213",0.11776363960578,0.210164913721022,0.575248094266535
"V769",-0.11490481519488,0.205075726785344,0.575271882775526
"V932",0.11803400457768,0.210899168240826,0.575704331696441
"V737",0.117804010669241,0.210959791992694,0.576558124910489
"V96",0.116677204173475,0.209599003907669,0.577753808735309
"V345",-0.114118968686365,0.205080843889309,0.577897490532662
"V168",0.116838762989664,0.21013267301314,0.57819459902089
"V983",-0.11430167069236,0.205797679328784,0.578615644414635
"V330",-0.113094291909925,0.204648157722476,0.580518198918601
"V525",-0.112094016374669,0.204653693078809,0.583880500674946
"V468",0.114325622602142,0.209247611592328,0.584814895360145
"V919",0.114126139580984,0.209509452381024,0.585939046105471
"V63",0.113763596684812,0.209461992369291,0.587045213027991
"V539",-0.110947073755959,0.204491208583652,0.587438431585644
"V869",0.114203041569794,0.210836324943454,0.588048051383985
"V482",0.11278488588503,0.209462630351694,0.590267296499557
"V414",-0.110442252702301,0.205607233863122,0.591162906976487
"V854",0.112268002969289,0.209175018822305,0.591462403355218
"V216",0.112498468363853,0.210778280067582,0.593529082434017
"V238",-0.109252814225879,0.205114634417889,0.594280932721077
"V981",-0.109159846549882,0.204966148177695,0.594327811090299
"V776",-0.108491222077971,0.20467495959487,0.596066222446654
"V518",-0.107852942988491,0.204968805464249,0.598754820997515
"V730",0.109929799333202,0.209324662614523,0.599469114762484
"V713",-0.107392218762544,0.204508147383578,0.599496713098993
"V739",-0.106806022766513,0.204511143585401,0.601496011541871
"V937",-0.109211614324975,0.209812468806773,0.602701098699357
"V917",0.109133781068996,0.20986720646012,0.603054164160463
"V660",0.108885907371929,0.209858759492634,0.603863054369832
"V627",0.108245818630141,0.209836973788146,0.605954465434279
"V234",0.107828069333949,0.209250134560891,0.606338473983582
"V536",0.107265290155507,0.209000413835126,0.607790417013069
"V78",0.10695189417541,0.208975583062987,0.608797050200799
"V170",0.106245630607536,0.208950947552271,0.61112262423525
"V378",0.106094669515786,0.208945689262431,0.611620300851775
"V197",-0.103799913130899,0.204527408619283,0.611796308334142
"V558",0.107387899907535,0.211678923657945,0.611933793051127
"V821",0.107164562468939,0.211671536997364,0.612661770030694
"V887",0.105542162068332,0.208926466689999,0.613443544015344
"V354",-0.103331920357336,0.205160603700395,0.614497818411889
"V87",-0.103382478704937,0.205890964811245,0.615581378857231
"V182",0.105045488496232,0.209655999011294,0.616344829189757
"V191",-0.101482111372904,0.204540975018421,0.619791666049018
"V261",-0.101302359020804,0.204542064346224,0.620413647871228
"V403",0.104752245457197,0.211592021780638,0.620552766959641
"V764",-0.101406008971658,0.205176696678374,0.621138488649049
"V41",0.102862160581497,0.208848972041722,0.622352244154298
"V622",-0.100805213343311,0.204727239129739,0.622445158411491
"V266",0.102739633025459,0.209071938151295,0.623137873179352
"V884",-0.101052528616214,0.205913085005208,0.623600934477458
"V200",0.104460890323173,0.212944502583143,0.623741553205029
"V515",-0.102084741085603,0.208249866360055,0.623990149955727
"V825",-0.100507408313084,0.205184395974714,0.62424752404314
"V795",-0.100650576337627,0.205617574282001,0.624485091137005
"V772",0.103552773170277,0.211552668820091,0.624495309939982
"V860",0.101597168931701,0.208790241339196,0.626542375229249
"V528",-0.100680737692964,0.206939704904476,0.6265970473981
"V992",-0.101526286158605,0.209904046048234,0.628613336987817
"V940",-0.101449828773247,0.209904992373871,0.628873452768135
"V85",0.100774990580184,0.208762078336413,0.629289933830595
"V953",-0.10074132438171,0.209913794495684,0.63128598622129
"V465",-0.098848318569543,0.206526259915136,0.632206506817917
"V511",-0.0996178444260427,0.208278570600319,0.632442832577534
"V580",-0.0976719896711445,0.204565208136384,0.633033604550379
"V551",0.0996199764855571,0.208722647679579,0.633159915351281
"V733",-0.0978973487421451,0.205207444598137,0.633315631361616
"V131",0.0997155320974598,0.209550390820843,0.634177918256917
"V664",0.0991562383037112,0.20870686018558,0.634717033659146
"V939",0.100405748253827,0.211450003821716,0.634898227228459
"V791",0.0985813322261045,0.209512815661914,0.637978904599221
"V999",-0.096224308582333,0.204575043181494,0.638096470863767
"V446",-0.0983895729284894,0.209943435601103,0.639321255652656
"V913",-0.096377504971831,0.206987125021346,0.64148697181187
"V162",-0.0963204279062607,0.206987770573919,0.641685438687025
"V6",-0.0961018329842199,0.206990246927313,0.642445762879709
"V546",0.0970750901522418,0.209463108689173,0.643043856597507
"V798",-0.0952896920344334,0.20563090578813,0.643076527540825
"V39",0.0960507824847501,0.208601788924653,0.645192947276321
"V623",0.0977450039789755,0.212728906372403,0.645888410526182
"V646",-0.0935514762143885,0.205248073610615,0.648535891511974
"V329",0.0946546887199292,0.208847651707174,0.650387725905385
"V592",-0.0926426757537573,0.204677376079044,0.650816758428669
"V377",-0.0926829228638132,0.205998883248197,0.652768457371906
"V870",0.0963292512828451,0.214353950003637,0.653147888577164
"V676",-0.09352961086794,0.208352678162748,0.653503471846524
"V270",0.0957401201695493,0.214335557727794,0.655103721316271
"V950",0.0948429268136627,0.212636876194618,0.655573873991207
"V89",0.0932664392372318,0.209338411112356,0.655937140404102
"V246",0.0928907075541715,0.208513870032869,0.655966157545999
"V749",-0.0918816490754433,0.20703929579067,0.657195536541355
"V159",-0.0904596088246597,0.205033638790029,0.659072565047996
"V481",-0.0899449438429797,0.204621680275839,0.660250725784057
"V619",-0.0904690629438774,0.206023222669976,0.660574076674613
"V188",0.0917725010198411,0.209199650282372,0.660890654961487
"V172",-0.0897211270898764,0.204819007378567,0.661349469047944
"V292",0.091341929817808,0.209185240998713,0.662361054290977
"V496",-0.0896333962401803,0.205287099714961,0.662383624647054
"V759",0.0910090368991717,0.208451872494295,0.662405118540737
"V123",0.0911230357001746,0.208731811895668,0.66243368824299
"V19",0.0910009097296447,0.209173846371712,0.663526732352746
"V218",-0.0892048947465003,0.205291504941628,0.663905110099103
"V428",-0.0895575797715832,0.207067309673951,0.665374654112204
"V408",-0.0885903779457228,0.206044412530489,0.667226424929226
"V295",-0.0889188134147849,0.207075133369295,0.667629514439246
"V185",-0.0876187902297629,0.204640589242269,0.668535078884324
"V949",-0.0875886966702556,0.204711083837534,0.668749450085502
"V286",0.089331054117276,0.209211065583227,0.669386537447552
"V568",-0.087474440800578,0.205309568991403,0.670063253665283
"V655",-0.0868616411586092,0.205316071104379,0.67224926770523
"V856",-0.0874403444715969,0.207093446528537,0.672859688742746
"V533",0.0875770359393601,0.20832090037934,0.674197021719968
"V395",0.0870239900974663,0.208321886507829,0.676138609042255
"V542",0.0872230463254701,0.209143484613428,0.676642689035505
"V537",-0.0854674562122558,0.205331068543358,0.677232780997562
"V750",-0.0870792333214358,0.210094996914014,0.678525890691445
"V337",0.086663715746437,0.209930713907999,0.679738083778183
"V732",0.0869581031592004,0.211020951153066,0.680278739472574
"V507",0.0857792901839647,0.208281654192973,0.680454681683592
"V365",-0.0847728031904373,0.206088977741182,0.680822662778822
"V98",-0.0843667726435902,0.205674715511454,0.681662791744913
"V145",0.0853092783015659,0.208543985867084,0.682487622820305
"V80",0.0874993792555077,0.214081110420441,0.682744648043156
"V301",-0.0851748946525095,0.208461849231994,0.682842444818032
"V745",0.0850063547518899,0.208256759214017,0.68314113981517
"V189",0.0854208219163937,0.209891491180233,0.684025536998914
"V535",0.0846810360628908,0.208226877214568,0.684245396439755
"V59",-0.082858782580912,0.204885380615054,0.68590735140199
"V812",0.084112127269641,0.208228042448247,0.686255104280723
"V307",-0.0848611243237067,0.212130620262544,0.68912569785334
"V843",0.0837877522191464,0.209840176711533,0.689677189041089
"V371",-0.0819910490718114,0.205369697634965,0.689719059515676
"V278",0.0836783252136441,0.209836747288667,0.690056624423809
"V94",-0.0817393693043943,0.207166723720776,0.693168825865075
"V75",-0.0806204412474767,0.207181599164162,0.697180462147771
"V532",-0.0797529970621281,0.20615062890474,0.698854235641352
"V134",-0.0792548294207121,0.204923130272574,0.698938374174596
"V30",0.0799376420949054,0.208095194635875,0.700874849606758
"V457",-0.0785955690369513,0.2051089326026,0.70157933610939
"V269",-0.0782266098530803,0.204784978336867,0.702465898986785
"V936",-0.0782016702578982,0.204785194914027,0.702556533445185
"V754",-0.0783157986813834,0.206168913947575,0.70404763057676
"V590",-0.0775185560179546,0.204732829551669,0.704960592470959
"V522",-0.0775115942079388,0.204791228960861,0.705066033696442
"V333",0.0798455796048528,0.213849550720173,0.708871090853697
"V221",-0.076157763890623,0.204746507413954,0.709921711329173
"V621",0.0767722298481862,0.20799579589443,0.712049671486539
"V76",-0.0775319715560509,0.21023433932365,0.712285501527166
"V423",0.0766841605504497,0.207972546694434,0.712334564614929
"V874",-0.0780910715771575,0.212233661976857,0.712911586160918
"V659",-0.0752603270471611,0.205134575375231,0.713706515778424
"V731",-0.0748651383101381,0.206213960244456,0.716570576827809
"V366",-0.0742180223563575,0.204766514115095,0.717014324139163
"V196",-0.0740483954880219,0.204822715012736,0.717707517953782
"V794",0.0764191215611959,0.212068864399126,0.718585037922818
"V322",-0.0743289939046876,0.206603684005668,0.71902208431042
"V875",-0.0725907716742465,0.204836565737721,0.723051232846114
"V321",-0.0720523856986746,0.205004478383611,0.725237744840654
"V876",-0.0722980763055805,0.206248514730244,0.725934487936095
"V34",-0.0715066408925022,0.204795480053321,0.726968273684483
"V193",-0.0719736389451728,0.206617229006365,0.727582700415493
"V929",-0.0715153238727708,0.205754549197496,0.728158703501305
"V809",0.0719811904790617,0.20806435666973,0.729375500748049
"V69",0.0723514347519637,0.209341706355417,0.72963278636582
"V271",0.0718073263586954,0.208121786735758,0.730075190058341
"V601",-0.0706377442313074,0.205507988592354,0.731054898375703
"V944",0.0720007948671416,0.209477339011719,0.731059583511927
"V480",0.0709702280203305,0.207816627996397,0.732724127856514
"V415",-0.0701534453532618,0.206628422487883,0.734221811862633
"V476",0.0705931012012038,0.209434900332429,0.736068165550541
"V401",-0.0687653674402172,0.205532561417106,0.737948236387801
"V853",-0.0684747699995809,0.20482924531231,0.738151889029981
"V799",-0.0683178623744908,0.205049730609233,0.739000648116576
"V785",0.0698657787022757,0.210498711479468,0.739960263421387
"V406",0.069373558677026,0.209398289905795,0.740418233126157
"V103",-0.0678847662513698,0.205782583278002,0.741486201494836
"V872",0.0687768757429037,0.209232643809958,0.742374846695555
"V247",0.0687884686483574,0.210466680862629,0.743790561730488
"V458",-0.0669345942521995,0.205067020639597,0.744119086178771
"V504",0.0674806460409908,0.207710771084494,0.745273458420774
"V916",0.0672252911344331,0.207919559593829,0.74645021698147
"V633",0.0673627395235597,0.208528863124521,0.746666490429357
"V119",0.0712113067947675,0.220708262581945,0.746961057462853
"V416",-0.0663156543873295,0.205565458576036,0.746997318815595
"V358",-0.0659946955758062,0.204857940196128,0.747340132938005
"V722",0.0670901548154044,0.209330133287661,0.748589883994029
"V357",-0.0664468707455999,0.207383833980869,0.748661140489455
"V334",-0.0655342786855735,0.205084813643073,0.749311602780753
"V576",0.0677998125735789,0.213494565165505,0.75080991281669
"V339",0.0663461661243513,0.20930803657218,0.751259848578303
"V379",0.0655806138376321,0.209285356202817,0.754010964795846
"V545",0.0675141304701103,0.215495173786688,0.754054539111404
"V35",-0.0645371532822366,0.20635834350481,0.754475828583774
"V239",-0.0640890401517523,0.205103482511577,0.754682043903722
"V611",0.065400685621438,0.210366650178986,0.755884977810024
"V155",-0.0638812212467149,0.205598986214425,0.756022720581925
"V641",-0.0632757822867276,0.206376948924507,0.759145604506722
"V529",0.0634313540892759,0.20786993174716,0.760252481534651
"V727",0.0635193027874431,0.209224574620623,0.76143730600853
"V808",-0.0611683089015007,0.20495728012909,0.765364168142916
"V136",-0.0603763118791624,0.204966444915307,0.768324819331123
"V790",-0.0611641764456687,0.208822403254885,0.769598242823208
"V323",0.0611186698354093,0.209154317411556,0.77011990057526
"V565",0.0598863220287028,0.207765702453169,0.773163267818348
"V698",0.0596997865901061,0.207479951987804,0.773547594316344
"V602",0.0597232374423569,0.208303318213798,0.774332199781296
"V806",-0.0587896631565893,0.205289601903251,0.774591467196756
"V452",-0.0584760419697022,0.204950799450487,0.77540093574375
"V486",-0.0591976039091747,0.207497002596403,0.775419078886819
"V154",-0.0582852395477571,0.205868213855702,0.777085480626057
"V263",0.0591745935310136,0.209097841727792,0.777177187764006
"V920",-0.0579452506701051,0.20518628419434,0.77763440858709
"V961",-0.057518163241226,0.205192246148501,0.779236969813281
"V279",-0.0571747510835736,0.205197059367813,0.780526190014762
"V990",0.058048490096355,0.209065300851154,0.781275503702762
"V586",0.0579115665424404,0.209061352841272,0.781774333124236
"V789",0.0569276141441017,0.209033037155268,0.785362232661366
"V74",-0.0556883815178825,0.206493267667896,0.787401689906455
"V389",-0.0551108015980522,0.205029972240145,0.788088303727651
"V352",-0.0557825431815838,0.207552556669675,0.788111714016647
"V202",-0.055157995896378,0.205330067553541,0.788213749819048
"V466",-0.056535501954465,0.210576366706873,0.788330017407364
"V201",0.056064624190698,0.20900828247984,0.788513694217399
"V163",0.0550546247194113,0.207625938171623,0.790884237716099
"V688",0.0548146045074564,0.208161667044066,0.792298487118561
"V384",-0.0540275649493221,0.206519728765019,0.793622362415011
"V975",0.0542991016562265,0.207604324550267,0.793667688726537
"V388",-0.0536022281711281,0.205015666653403,0.793742185307801
"V871",0.0541870639591366,0.207320831326859,0.793808609438869
"V419",0.0531015119723335,0.207570198777106,0.79808646788771
"V67",0.0529697895709047,0.207566455364622,0.7985729838498
"V150",-0.0521810835171946,0.206549566273952,0.800552399383878
"V803",-0.0514918831928958,0.205782376247974,0.802413397608876
"V814",-0.0512941001744956,0.205785475119428,0.803159622799957
"V435",0.0516467391586846,0.207466692350627,0.803407265231014
"V2",0.0526912706366909,0.213066015627824,0.804675895449896
"V703",0.0511033183355992,0.207233438244841,0.805219476033271
"V778",0.050583670309293,0.207437005192178,0.807346409843994
"V735",-0.0504645459869695,0.207641891271636,0.807977168770115
"V642",-0.0497851251231726,0.206588936610055,0.809565653389771
"V867",-0.0494301598082353,0.205310158993738,0.809742318824448
"V600",0.0496386019510441,0.20882631969884,0.812111607943522
"V471",0.0494724772672997,0.208821671259936,0.812724623845469
"V555",-0.0485603675666919,0.205115258281132,0.812853276619447
"V826",0.0488197263535245,0.207992188449255,0.81442681041524
"V60",0.0484724981092548,0.207982491697665,0.815714446929047
"V348",-0.0481274076436884,0.206616606561161,0.81581500523442
"V282",0.0483718250710211,0.208790944476683,0.816789769403915
"V955",-0.0464793910859733,0.205355528559173,0.820939941103434
"V183",-0.0464970294426003,0.206644162107703,0.82197139499202
"V394",0.0474764495585043,0.211235144853188,0.822168790265616
"V472",0.046294482759669,0.207079326340912,0.823100335494043
"V928",0.0447132703174096,0.209779124934909,0.831214242581521
"V251",0.0425686062977314,0.207277220854277,0.837282742712544
"V235",-0.0419352280999207,0.2067230540876,0.839246768474459
"V862",-0.0422860523420724,0.209152816849861,0.839777742856323
"V687",0.0415233062602521,0.206969444996662,0.840991576508459
"V685",0.041208546528088,0.206960965802615,0.842174625401496
"V593",0.040916341366255,0.206953105361507,0.843273315382934
"V852",-0.040015228628649,0.20545926122702,0.845580903067889
"V521",0.0402787784900624,0.207157445112478,0.845834830788245
"V613",-0.0401189428652534,0.207825399648474,0.846926406786601
"V570",-0.0392940693113608,0.205532970846135,0.848383520472771
"V858",0.0395269000386008,0.207737243478006,0.849094789411317
"V70",0.0393801716196082,0.207191097989699,0.849256699974123
"V502",-0.0387192917112958,0.205256268631895,0.850375937890443
"V530",-0.0385523934324734,0.205483557386745,0.851176193595651
"V967",0.0385198975968554,0.208521471142723,0.853441844347752
"V143",0.0377652191195869,0.206869023772959,0.85514626828844
"V368",0.0378856349151188,0.209594215594196,0.856558266315556
"V524",0.0370255931184284,0.20684947051276,0.857939455845562
"V165",0.0372847127955697,0.209578159442758,0.858798669507962
"V256",-0.0363675991281841,0.206034582229815,0.859891634555935
"V901",-0.0362698848494004,0.206036311023937,0.860265367293372
"V478",0.0362260736666195,0.206828412068045,0.860961477494145
"V753",-0.0357507694395107,0.205584032077585,0.861945175539508
"V544",0.0358200761614559,0.20709636357715,0.862680253512757
"V915",-0.0353129426784903,0.206053308218385,0.863926785752794
"V978",-0.0349015409494624,0.206060652667758,0.865501618161346
"V549",0.0348083089218316,0.207015161943989,0.866470179274394
"V819",0.0349550153794729,0.208426456234745,0.866812129324867
"V914",0.0343603298558877,0.206779587281638,0.868024058879632
"V689",-0.033905333108409,0.206078529578948,0.86931686304943
"V541",0.0339255622613251,0.2094890615678,0.871349706246043
"V810",-0.0337568897455433,0.20931512652537,0.871878345067841
"V564",0.0329973644507767,0.207022329281697,0.873361330158628
"V248",-0.0324438208871188,0.205354158316493,0.874464995492099
"V1000",0.0326447254378805,0.207465990810135,0.874969199853274
"V681",-0.0321689095461185,0.205343675307628,0.875513698316516
"V47",0.0323015832144763,0.206726228364054,0.875833640456984
"V609",-0.0316090082004335,0.205353161895554,0.87766878448638
"V835",0.0318360282972417,0.206992148177239,0.877765011449341
"V882",0.0320753909300127,0.209440465081627,0.878281554060248
"V899",-0.031474490054556,0.206913808827651,0.879097011100401
"V363",0.0314763338738168,0.206982833387344,0.879129994013141
"V787",-0.0313733172003938,0.209361902586507,0.880881316963573
"V487",0.0303937670059882,0.206954893287831,0.883241108452747
"V477",-0.030334534243012,0.206935415062954,0.883456136469788
"V130",0.0302362643518155,0.206656170211143,0.883675143685213
"V933",-0.0296073475652114,0.205400417622083,0.885386338531649
"V954",-0.0297471382722209,0.211080708999724,0.887926986338716
"V425",0.0286266902590598,0.206909592054543,0.889960953406706
"V215",-0.0279510558130746,0.205416271258354,0.891765697981532
"V338",-0.0276347594187952,0.205421820124732,0.892985946047802
"V629",0.0275767872206711,0.210705449980813,0.895871520553394
"V802",-0.0266379246378781,0.205692586515747,0.896959198898775
"V938",0.0272372326495194,0.210696730529018,0.897142257650067
"V226",0.0267862523976159,0.207403395666956,0.897238562797856
"V861",0.0265430000638403,0.206856662604555,0.89789897803213
"V110",0.026201448039689,0.206848037171995,0.899201563623744
"V962",0.0261011396820293,0.20819630386482,0.900232275799227
"V895",0.0257189454250827,0.208186557934278,0.901681106271783
"V237",-0.0252809279825149,0.205717640278279,0.902193099029599
"V437",0.0250744997485565,0.206772687241381,0.903480337593099
"V431",0.0253216526713978,0.209265976026654,0.903689257879688
"V581",0.0249227726352295,0.206523876261973,0.903946528849843
"V205",0.0245915581409427,0.206807574077469,0.905346392844607
"V407",-0.0243919012207324,0.205479550361358,0.905507335426697
"V56",0.0245391033853133,0.206806261026467,0.905546749025946
"V374",0.0237334054430814,0.206740365628142,0.908605138688439
"V766",0.0236224077452148,0.2092227980305,0.910105464015943
"V344",0.0231340847529928,0.206480220613212,0.910791533997021
"V387",-0.0228851333778656,0.205506893338785,0.911331318985093
"V228",0.0226946309780658,0.206760305339826,0.912597337010905
"V198",-0.0225846474267834,0.205768168861933,0.912601513830355
"V624",0.0224954322855394,0.206479586609099,0.913244140804158
"V309",0.0220231227884026,0.207989398811496,0.915672964866226
"V517",0.0211214000476592,0.207188590300175,0.918802019857314
"V349",0.0210321614227462,0.20718652283623,0.919143100702861
"V680",0.0196103684564552,0.206684398667564,0.924409555653326
"V124",-0.0189432854094183,0.205837979603214,0.926674141850433
"V700",0.0187969652123585,0.206389827470608,0.927432952230213
"V599",-0.0189187440021864,0.209616201183924,0.928085209131645
"V942",0.0183626109680905,0.206365948960046,0.929097154574313
"V499",0.0183416902887043,0.206653517933521,0.929276016323476
"V673",0.0180899479019833,0.209084254794741,0.931053140950628
"V176",-0.0179746093760645,0.208260125437567,0.931221218542126
"V656",-0.0174602279206146,0.205608047014257,0.932325020255395
"V540",-0.0172217748887758,0.206397091689761,0.933501677983077
"V440",-0.0170597885924697,0.205615680906062,0.933875952490248
"V15",0.0172513248654622,0.207974702239789,0.933891972262851
"V8",0.0176661809723174,0.214170166966205,0.934259728828925
"V906",0.0161818329505955,0.207139710455798,0.937732295620727
"V364",0.0159448205579688,0.20659572394708,0.938481266058436
"V755",0.0157411182169777,0.206304527747798,0.939180106740197
"V817",-0.0158206641536767,0.208305381414365,0.939459372305063
"V372",0.0153945783124607,0.207120658401668,0.940750496522733
"V241",0.0154116904948099,0.210399898148488,0.941607564912349
"V449",0.0147949266562695,0.206531750410023,0.94289229040453
"V828",-0.0140676093653042,0.20593425924461,0.945537935722741
"V356",-0.0147220310745625,0.215808125080937,0.945611978918848
"V958",0.0140379542439904,0.207896362063351,0.946164708435821
"V885",-0.0138308784991799,0.20567807119842,0.94638644227647
"V824",-0.0140056884421657,0.209721011708491,0.946754874345242
"V697",0.0137450413815142,0.206543315636459,0.946941556188496
"V373",-0.0136284071817907,0.207270131050093,0.947575342903377
"V355",0.0132103894044069,0.206530669827498,0.948999425352297
"V850",-0.0128630967473842,0.20595853599863,0.950200665387724
"V91",0.0129268412794509,0.207061411495266,0.950220415157193
"V706",0.0127739165062108,0.207865858763147,0.950998689813516
"V637",0.0124387680762689,0.206512482666691,0.951970442294595
"V690",-0.0123847644030252,0.205968230459647,0.952052503795662
"V588",0.0123636689170778,0.20623801801756,0.952196616793531
