"Pesticide","SES_Adjusted","Effect","P_value","Significant","Included_SES","N","N_SC","N_Time","Filters"
"XETHEPHON","rent",0.0369633492078621,0.795982209256287,FALSE,"rent",793,47,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XETHEPHON","Poverty_150",0.0512413368780057,0.72308482787117,FALSE,"Poverty_150",793,47,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XETHEPHON","Unemployed",0.071313661407331,0.626312822443434,FALSE,"Unemployed",793,47,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XETHEPHON","Working_class",0.0227667006894694,0.873155945120019,FALSE,"Working_class",793,47,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XETHOPROPHOS","NULL",0.0807478758851024,0.52263063348057,FALSE,"",605,36,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XETHOPROPHOS","Education.index",0.168007897181122,0.148579799868852,FALSE,"Education.index",605,36,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XETHOPROPHOS","Income",0.0795626830377656,0.538853186433269,FALSE,"Income",605,36,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XETHOPROPHOS","home_value",0.0786331648716077,0.547229594987021,FALSE,"home_value",605,36,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XETHOPROPHOS","rent",0.0639053470926499,0.628435774134114,FALSE,"rent",605,36,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XETHOPROPHOS","Poverty_150",0.127453633639177,0.3110727278496,FALSE,"Poverty_150",605,36,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XETHOPROPHOS","Unemployed",0.0861943358144191,0.483109316873543,FALSE,"Unemployed",605,36,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XETHOPROPHOS","Working_class",0.0855202249487484,0.500970188548053,FALSE,"Working_class",605,36,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XETHOPROPHOS","Combined_SES",0.168007897181122,0.148579799868852,FALSE,"Education.index",605,36,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENARIMOL","NULL",0.325590238700537,0.126355666072812,FALSE,"",1220,67,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENARIMOL","Education.index",0.519506664675812,0.0123544880842696,TRUE,"Education.index",1220,67,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENARIMOL","Income",0.455767834294842,0.0465509400566619,TRUE,"Income",1220,67,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENARIMOL","home_value",0.448315132164057,0.0363235985715367,TRUE,"home_value",1220,67,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENARIMOL","rent",0.507869014564598,0.0191074776478806,TRUE,"rent",1220,67,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENARIMOL","Poverty_150",0.317802817079651,0.186793041756227,FALSE,"Poverty_150",1220,67,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENARIMOL","Unemployed",0.288827804886945,0.183434575434419,FALSE,"Unemployed",1220,67,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENARIMOL","Working_class",0.421131314558442,0.0529079037765344,FALSE,"Working_class",1220,67,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENARIMOL","Combined_SES",0.559300799373106,0.00879155138576731,TRUE,"Education.index, home_value, rent",1220,67,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENBUTATINOXIDE","NULL",0.340990887627944,0.190302231531415,FALSE,"",171,13,17,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENBUTATINOXIDE","Education.index",0.366405329208391,0.166178679260289,FALSE,"Education.index",171,13,17,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENBUTATINOXIDE","Income",0.343745786699623,0.199192264055432,FALSE,"Income",171,13,17,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENBUTATINOXIDE","home_value",0.346996291022595,0.185986171324873,FALSE,"home_value",171,13,17,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENBUTATINOXIDE","rent",0.338585650780945,0.21074888633227,FALSE,"rent",171,13,17,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENBUTATINOXIDE","Poverty_150",0.356447937654678,0.188355489171627,FALSE,"Poverty_150",171,13,17,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENBUTATINOXIDE","Unemployed",0.352463051767664,0.1834871018983,FALSE,"Unemployed",171,13,17,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENBUTATINOXIDE","Working_class",0.344582534314333,0.192127158160339,FALSE,"Working_class",171,13,17,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENOXAPROP","NULL",0.61814310341448,0.00365319963204076,TRUE,"",1188,63,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENOXAPROP","Education.index",0.526217699046777,0.0117369437306981,TRUE,"Education.index",1188,63,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENOXAPROP","Income",0.610710683062795,0.00369342943275492,TRUE,"Income",1188,63,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENOXAPROP","home_value",0.451096013436117,0.0513407391646163,FALSE,"home_value",1188,63,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENOXAPROP","rent",0.465358375654029,0.0340754795360791,TRUE,"rent",1188,63,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENOXAPROP","Poverty_150",0.643576692794174,0.00295277955468602,TRUE,"Poverty_150",1188,63,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENOXAPROP","Unemployed",0.631185718467587,0.00748571826400606,TRUE,"Unemployed",1188,63,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENOXAPROP","Working_class",0.606532628111514,0.00427752593498855,TRUE,"Working_class",1188,63,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENOXAPROP","Combined_SES",0.492792501866021,0.024337105173804,TRUE,"Education.index, rent",1188,63,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENPROPATHRIN","NULL",0.0308559203902275,0.920926306927659,FALSE,"",121,10,16,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENPROPATHRIN","Education.index",-0.231121832485375,0.501466006583316,FALSE,"Education.index",121,10,16,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENPROPATHRIN","Income",-0.374615546309308,0.283283323086256,FALSE,"Income",121,10,16,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENPROPATHRIN","home_value",-0.518252789017816,0.151985346740457,FALSE,"home_value",121,10,16,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENPROPATHRIN","rent",-0.627753848071154,0.0849129601762584,FALSE,"rent",121,10,16,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENPROPATHRIN","Poverty_150",0.012399064671986,0.96878939474136,FALSE,"Poverty_150",121,10,16,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENPROPATHRIN","Unemployed",0.0552498127570967,0.860404227905056,FALSE,"Unemployed",121,10,16,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENPROPATHRIN","Working_class",-0.0904896309981179,0.776880573899146,FALSE,"Working_class",121,10,16,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENPROPATHRIN","Combined_SES",-0.621088927220082,0.0911590337258504,FALSE,"Income, home_value, rent",121,10,16,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENTIN","NULL",-0.221388658942929,0.355749808658155,FALSE,"",416,29,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENTIN","Education.index",-0.225957324933423,0.336244561140228,FALSE,"Education.index",416,29,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENTIN","Income",-0.221385840384809,0.362015323724237,FALSE,"Income",416,29,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENTIN","home_value",-0.250892893477785,0.289191554493095,FALSE,"home_value",416,29,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENTIN","rent",-0.2113969016823,0.371081876254703,FALSE,"rent",416,29,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENTIN","Poverty_150",-0.224669908180351,0.353290080608354,FALSE,"Poverty_150",416,29,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENTIN","Unemployed",-0.219392872838367,0.36223754573781,FALSE,"Unemployed",416,29,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENTIN","Working_class",-0.24606571576856,0.30864961663967,FALSE,"Working_class",416,29,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFENTIN","Combined_SES",-0.211180532990714,0.37347824800248,FALSE,"Education.index, rent",416,29,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFERBAM","NULL",-0.0930215494513946,0.668667811540873,FALSE,"",95,10,12,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFERBAM","Education.index",-0.131146014597052,0.548098933663925,FALSE,"Education.index",95,10,12,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFERBAM","Income",-0.0926512415319952,0.674245360200608,FALSE,"Income",95,10,12,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFERBAM","home_value",-0.0611431736248781,0.779947371278553,FALSE,"home_value",95,10,12,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFERBAM","rent",-0.0966478328414049,0.651530716142953,FALSE,"rent",95,10,12,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFERBAM","Poverty_150",-0.0745118988932952,0.737639228500709,FALSE,"Poverty_150",95,10,12,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFERBAM","Unemployed",-0.0958970886539702,0.662332020824441,FALSE,"Unemployed",95,10,12,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFERBAM","Working_class",-0.106584600680808,0.616628537040309,FALSE,"Working_class",95,10,12,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUAZIFOP","NULL",0.253724242106762,0.0181826518541978,TRUE,"",1388,76,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUAZIFOP","Education.index",0.225154191426436,0.0396568846810615,TRUE,"Education.index",1388,76,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUAZIFOP","Income",0.260902495764992,0.0185855381867791,TRUE,"Income",1388,76,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUAZIFOP","home_value",0.291895904743204,0.0246551899059653,TRUE,"home_value",1388,76,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUAZIFOP","rent",0.203437910380338,0.113887810150583,FALSE,"rent",1388,76,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUAZIFOP","Poverty_150",0.242569035223964,0.0262370908970935,TRUE,"Poverty_150",1388,76,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUAZIFOP","Unemployed",0.265047691631961,0.0347214955327559,TRUE,"Unemployed",1388,76,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUAZIFOP","Working_class",0.241003931339872,0.0327673183280695,TRUE,"Working_class",1388,76,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUOMETURON","NULL",0.445870821696718,0.271592218237289,FALSE,"",95,5,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUOMETURON","Education.index",0.463482444840865,0.27526423760785,FALSE,"Education.index",95,5,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUOMETURON","Income",0.418406670323141,0.301326181980698,FALSE,"Income",95,5,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUOMETURON","home_value",0.243324633329971,0.568884493450052,FALSE,"home_value",95,5,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUOMETURON","rent",0.208442801747969,0.612118063612514,FALSE,"rent",95,5,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUOMETURON","Poverty_150",0.334271905762459,0.455553590134764,FALSE,"Poverty_150",95,5,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUOMETURON","Unemployed",0.500370952290688,0.216719038048382,FALSE,"Unemployed",95,5,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUOMETURON","Working_class",-0.0521574580715305,0.911697650666148,FALSE,"Working_class",95,5,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFLUOMETURON","Combined_SES",-0.0833170842699348,0.85839162814183,FALSE,"rent, Working_class",95,5,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOMESAFEN","NULL",0.038818374552817,0.885754713693856,FALSE,"",977,49,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOMESAFEN","Education.index",0.115540493540103,0.675163041104671,FALSE,"Education.index",977,49,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOMESAFEN","Income",0.0724346805625446,0.792353458711076,FALSE,"Income",977,49,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOMESAFEN","home_value",0.0581488756460585,0.830388775643076,FALSE,"home_value",977,49,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOMESAFEN","rent",0.0900823223202791,0.738674769233221,FALSE,"rent",977,49,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOMESAFEN","Poverty_150",0.0812315605526409,0.775857084433476,FALSE,"Poverty_150",977,49,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOMESAFEN","Unemployed",0.0568394920250383,0.836471861030461,FALSE,"Unemployed",977,49,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOMESAFEN","Working_class",0.0169225503573456,0.950524285788187,FALSE,"Working_class",977,49,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOMESAFEN","Combined_SES",0.0900823223202791,0.738674769233221,FALSE,"rent",977,49,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFORMETANATE","NULL",0.230485760283361,0.310365261209061,FALSE,"",301,20,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFORMETANATE","Education.index",0.210311281859842,0.355392221717563,FALSE,"Education.index",301,20,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFORMETANATE","Income",0.110107284992072,0.645321551881502,FALSE,"Income",301,20,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFORMETANATE","home_value",0.163337056501082,0.482660224907601,FALSE,"home_value",301,20,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFORMETANATE","rent",0.13016168662459,0.58153722212024,FALSE,"rent",301,20,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFORMETANATE","Poverty_150",0.0622175907343608,0.798920603825442,FALSE,"Poverty_150",301,20,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFORMETANATE","Unemployed",0.0794503651773707,0.737701011407834,FALSE,"Unemployed",301,20,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFORMETANATE","Working_class",0.110459023549104,0.63524794006324,FALSE,"Working_class",301,20,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFORMETANATE","Combined_SES",0.0550873495034327,0.816961698260269,FALSE,"Unemployed, Working_class",301,20,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOSETYL","NULL",0.0127729619895525,0.940953630847149,FALSE,"",256,15,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOSETYL","Education.index",-0.127025971259289,0.492174452240025,FALSE,"Education.index",256,15,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOSETYL","Income",-0.0906076394275566,0.655697609560821,FALSE,"Income",256,15,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOSETYL","home_value",-0.0440323286974868,0.81974089804917,FALSE,"home_value",256,15,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOSETYL","rent",-0.0611882191500034,0.759782378478693,FALSE,"rent",256,15,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOSETYL","Poverty_150",-0.12444807171662,0.520329951211465,FALSE,"Poverty_150",256,15,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOSETYL","Unemployed",-0.127645723310709,0.499889464967011,FALSE,"Unemployed",256,15,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XFOSETYL","Working_class",-0.0704726018497138,0.700981807411113,FALSE,"Working_class",256,15,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGIBBERELLICACID","NULL",-0.107087297730583,0.684460928078084,FALSE,"",592,39,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGIBBERELLICACID","Education.index",0.0425370544517134,0.874509612559503,FALSE,"Education.index",592,39,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGIBBERELLICACID","Income",-0.284975643085961,0.309575050779722,FALSE,"Income",592,39,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGIBBERELLICACID","home_value",-0.157640056351574,0.556278405707602,FALSE,"home_value",592,39,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGIBBERELLICACID","rent",-0.17638054385385,0.514274044876448,FALSE,"rent",592,39,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGIBBERELLICACID","Poverty_150",-0.0947299942401846,0.741455753685178,FALSE,"Poverty_150",592,39,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGIBBERELLICACID","Unemployed",-0.0908677205178783,0.734973303963543,FALSE,"Unemployed",592,39,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGIBBERELLICACID","Working_class",-0.193345616693275,0.470725799008156,FALSE,"Working_class",592,39,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","NULL",0.486929040042162,5.08813830654689e-06,TRUE,"",2114,106,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","Education.index",0.434323706097312,2.57061261167788e-05,TRUE,"Education.index",2114,106,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","Income",0.479982114664195,7.82480638297927e-06,TRUE,"Income",2114,106,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","home_value",0.457765175334244,5.52079274654294e-05,TRUE,"home_value",2114,106,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","rent",0.430912078955811,0.000236035676717245,TRUE,"rent",2114,106,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","Poverty_150",0.50590926912567,5.56901513160148e-06,TRUE,"Poverty_150",2114,106,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","Unemployed",0.566511931534033,3.52591325189629e-06,TRUE,"Unemployed",2114,106,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","Working_class",0.475347746640695,2.48855576088101e-05,TRUE,"Working_class",2114,106,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","Combined_SES",0.434323706097312,2.57061261167788e-05,TRUE,"Education.index",2114,106,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XHEXAZINONE","NULL",-0.322332574790654,0.0293827255657811,TRUE,"",848,43,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XHEXAZINONE","Education.index",-0.300968595089541,0.0400664934144419,TRUE,"Education.index",848,43,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XHEXAZINONE","Income",-0.309572892654882,0.0369446691662381,TRUE,"Income",848,43,21,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
